ncl,cltype,maxpix x,maxpix y,maxpix v,Npix,Nvox,WCO21,errWCO21,COmax,xcomass,vel disp,err vel disp,ellipse a,ellipse b,ellipse R,ellipse errR,xcoalphavir,area,perim
13,2,1440,616,34,1216,1889,4.015e+05,23.58,4.557,9.512e+06,9.512e+05,19.88,0.7794,23.69,18.49,29.11,7.323,1.735e+04,1475
14,2,1277,1481,22,76,76,7.214e+04,11.9,3.004,1.709e+06,1.709e+05,12.85,0.4592,28.85,11.26,23.41,19.03,5481,672
15,2,570,1784,44,898,1643,3.04e+05,22.35,4.917,7.202e+06,7.202e+05,14.8,0.5453,50.2,15.98,42.54,29.05,1.171e+04,1150
16,2,1013,1515,47,84,84,5.418e+04,11.98,3.041,1.284e+06,1.284e+05,4.985,0.1484,21.64,42.71,46.18,18.95,6642,866.1
17,2,857,2207,55,3915,7851,5.95e+05,43.8,5.705,1.41e+07,1.41e+06,16.03,0.5424,31.12,51.54,62.67,13.79,2.209e+04,2422
18,2,1206,1475,28,92,92,4.257e+05,12.05,2.738,1.008e+07,1.008e+06,26.23,0.9668,35.59,29.43,49.58,12.24,2.155e+04,1702
19,2,1404,525,35,1383,2259,2.627e+05,25.31,4.253,6.225e+06,6.225e+05,13.77,0.412,44.27,23.81,49.75,23.4,1.324e+04,1320
20,2,1282,1095,73,42,42,9.105e+04,11.57,2.703,2.157e+06,2.157e+05,14.7,0.5727,14.65,23.84,24.75,5.738,7064,884
21,2,1129,1332,32,76,76,1.993e+05,11.9,2.654,4.721e+06,4.721e+05,25.74,0.9356,29.29,18.31,33.26,12.85,8977,910.9
22,2,1353,1477,32,100,100,6.907e+05,12.13,2.622,1.637e+07,1.637e+06,34.6,1.345,43.34,72.11,89.15,26.47,3.319e+04,2183
23,2,898,2214,55,1317,2020,1.421e+05,24.2,5.265,3.367e+06,3.367e+05,11.11,0.3597,19.79,24.79,31.4,8.345,5151,525.6
24,2,665,1709,8,280,377,6.673e+04,14.51,3.873,1.581e+06,1.581e+05,15.06,0.6542,16.71,10.32,12.05,8.525,3931,477.8
25,2,1354,449,38,397,547,1.603e+05,15.79,4.406,3.799e+06,3.799e+05,18.89,0.8596,16.04,14.65,17.63,3.438,7592,1081
26,2,684,708,42,345,487,1.472e+05,15.35,4.418,3.488e+06,3.488e+05,13.21,0.4915,82.33,38.22,89.47,41.98,1.147e+04,1992
27,2,656,1696,16,1151,3257,6.224e+05,29.47,3.752,1.475e+07,1.475e+06,32.86,1.231,24.27,36.84,45.3,9.764,1.631e+04,1156
28,2,631,1712,27,440,624,1.391e+05,16.34,3.728,3.295e+06,3.295e+05,21.2,0.8453,26.53,20.34,33.4,9.5,7661,1021
29,2,1383,1385,32,0,0,7.431e+04,11.15,2.312,1.761e+06,1.761e+05,15.34,0.6591,18.93,27.28,32.48,10.89,6029,704.8
30,2,1145,1318,38,0,0,1.385e+06,11.15,2.316,3.281e+07,3.281e+06,38.39,1.53,97.3,62.87,125.9,36.26,5.796e+04,2846
31,2,900,2301,58,3478,5946,4.728e+05,38.51,5.285,1.12e+07,1.12e+06,22.37,0.9993,34.62,45.46,62.03,20.66,1.51e+04,1338
32,2,1286,1130,73,0,0,9.159e+04,11.15,2.277,2.17e+06,2.17e+05,22.72,1.112,20.84,22.01,30.02,4.588,5140,591.3
33,2,1108,1392,37,0,0,1.82e+05,11.15,2.277,4.312e+06,4.312e+05,22.39,0.9867,24.41,40.43,47.93,17.07,1.237e+04,1183
34,2,1178,1447,31,0,0,7.613e+05,11.15,2.232,1.804e+07,1.804e+06,29.56,1.084,66.1,47.22,89.09,23.18,3.001e+04,2055
35,2,717,1641,29,144,144,1.706e+05,12.54,3.042,4.041e+06,4.041e+05,22.03,0.9143,25.26,25.62,37.41,11,1.011e+04,1198
36,2,1317,1202,73,0,0,9.735e+04,11.15,2.166,2.306e+06,2.306e+05,15.37,0.6712,19.88,32.42,37.32,11.03,8529,851.1
37,2,606,1719,44,986,1537,3.816e+05,21.81,3.479,9.041e+06,9.041e+05,20.25,0.8247,21.97,38,43.54,8.646,1.264e+04,1108
38,2,626,1655,39,314,352,2.801e+05,14.31,3.281,6.637e+06,6.637e+05,19.98,0.7774,40.48,21.91,45.09,24.57,1.32e+04,1033
39,2,1215,1327,41,0,0,1.373e+05,11.15,2.144,3.252e+06,3.252e+05,20.16,0.8109,25.63,17.82,29.94,9.821,1.253e+04,1538
40,2,990,2329,58,487,553,4.788e+04,15.83,4.86,1.134e+06,1.134e+05,9.824,0.3724,11.08,16.33,12.96,8.252,2299,382.3
41,2,1410,642,32,73,107,1.074e+05,12.2,2.93,2.544e+06,2.544e+05,13.86,0.634,48.51,22.3,50.48,14.47,8460,1057
42,2,1120,976,38,0,0,7.936e+04,11.15,2.319,1.88e+06,1.88e+05,11.93,0.5026,28.03,45.35,55.21,18.42,7755,997.5
43,2,1313,479,35,407,460,1.974e+05,15.15,3.464,4.678e+06,4.678e+05,15.32,0.6389,60.96,23.64,59.14,20.97,1.075e+04,1138
44,2,1156,669,52,218,260,1.263e+06,13.55,2.832,2.992e+07,2.992e+06,29.54,1.353,55.54,111.6,126.8,31.19,7.727e+04,7950
45,2,1266,1542,25,0,0,1.503e+05,11.15,2.094,3.56e+06,3.56e+05,16.54,0.6387,47.61,26.17,54.61,22.6,1.336e+04,1296
46,2,1167,1797,14,2,2,2.454e+04,11.17,2.406,5.813e+05,5.813e+04,6.537,0.2068,26.96,15.14,27.72,8.805,3117,513.7
47,2,1316,1223,66,0,0,7.896e+04,11.15,2.038,1.871e+06,1.871e+05,17.25,0.7528,16.87,34.84,35.25,12.1,9554,1278
48,2,985,2310,57,2279,3156,2.949e+05,29.08,4.494,6.987e+06,6.987e+05,15.34,0.6778,47.52,29.07,57.79,17.85,1.244e+04,1198
49,2,1190,988,63,0,0,1.924e+05,11.15,2.182,4.559e+06,4.559e+05,28.36,1.153,19.79,41.96,43.4,21.54,1.516e+04,1565
50,2,1280,1427,20,0,0,5.232e+04,11.15,1.997,1.24e+06,1.24e+05,14.87,0.5804,11.48,30.28,24.67,19.02,3846,427.1
51,2,1443,463,36,569,817,2.122e+05,17.63,3.415,5.027e+06,5.027e+05,13.62,0.5721,51.68,21.94,51.83,31.75,1.141e+04,1063
52,2,1058,379,47,398,596,6.027e+04,16.14,4,1.428e+06,1.428e+05,11.94,0.5192,12.92,15.76,15.09,5.511,2239,295.7
53,2,584,1658,42,71,71,4.052e+04,11.85,3.156,9.6e+05,9.6e+04,10.02,0.3783,18.71,14.31,19.94,8.015,2687,433
54,2,1285,1081,69,0,0,2.289e+04,11.15,2.025,5.424e+05,5.424e+04,16.81,0.7055,29.46,7.141,15.67,13.11,2254,331.5
55,2,1542,1657,34,0,0,5.075e+04,11.15,2.15,1.202e+06,1.202e+05,13.69,0.6057,22.88,39.17,45.37,21.24,5503,788.4
56,2,1029,1373,38,0,0,5.731e+04,11.15,2.021,1.358e+06,1.358e+05,13.59,0.5614,29.3,20.66,35.91,12.08,6618,776.5
57,2,913,2205,52,236,236,2.211e+04,13.35,3.804,5.238e+05,5.238e+04,8.03,0.2983,10.31,13.08,6.793,10.29,1275,238.9
58,2,575,1729,32,61,61,9365,11.76,3.164,2.219e+05,2.219e+04,4.77,0.1103,16.82,9.844,11.29,12.96,967.7,167.2
59,2,1112,509,35,399,444,2.868e+05,15.02,3.108,6.796e+06,6.796e+05,15.19,0.6145,64.29,30.45,69.73,24.91,1.693e+04,1684
60,2,1316,1547,17,0,0,3.384e+04,11.15,1.901,8.019e+05,8.019e+04,9.811,0.3384,32.96,15.95,32.84,10.05,3064,451
61,2,1238,1441,34,0,0,8.307e+04,11.15,1.865,1.968e+06,1.968e+05,13.54,0.5651,23.67,34.95,43.31,12.81,7751,854.1
62,2,1312,1346,41,0,0,1.955e+05,11.15,1.851,4.633e+06,4.633e+05,55.5,2.595,18.23,23.33,28.52,8.101,1.09e+04,1090
63,2,553,1736,44,112,114,4.243e+04,12.26,3.175,1.005e+06,1.005e+05,10.2,0.4406,15.99,17.6,20.82,7.772,2749,394.2
64,2,1424,1885,58,0,0,1.487e+05,11.15,2.273,3.523e+06,3.523e+05,10.24,0.4331,38.28,22.69,44.56,20.54,1.305e+04,1747
65,2,1166,1100,40,0,0,1.434e+04,11.15,1.895,3.397e+05,3.397e+04,5.157,0.1838,32.28,11.56,25.99,22.6,2506,510.7
66,2,1086,538,47,58,58,2.743e+04,11.73,2.916,6.499e+05,6.499e+04,8.55,0.3575,14.71,21.12,22.6,11.81,2138,370.3
67,2,1531,705,39,0,0,2.181e+04,11.15,2.381,5.167e+05,5.167e+04,11.63,0.4815,14.38,9.079,5.907,18.75,1612,235.9
68,2,1297,1178,64,0,0,2.926e+05,11.15,1.782,6.933e+06,6.933e+05,32.9,1.486,20.15,54.26,50.78,13.95,2.022e+04,1804
69,2,1347,1336,67,0,0,1.057e+05,11.15,1.77,2.505e+06,2.505e+05,31,1.399,16.42,25.25,28.03,5.632,5135,540.5
70,2,1129,514,52,61,61,8.226e+04,11.76,2.865,1.949e+06,1.949e+05,17.57,0.832,12.03,28.43,24.36,11.91,5166,648.1
71,2,700,1657,15,9,9,4.233e+04,11.24,2.483,1.003e+06,1.003e+05,12.27,0.5777,30.24,22.22,38.28,9.962,3840,674.9
72,2,1291,1186,76,0,0,8601,11.15,1.745,2.038e+05,2.038e+04,7.358,0.4108,7.558,17.77,6.685,25.82,1086,212
73,2,1497,619,33,18,18,9361,11.33,2.489,2.218e+05,2.218e+04,6.81,0.3119,11.86,8.836,nan,12.08,945.4,182.2
74,2,1231,1605,26,0,0,8.188e+04,11.15,1.809,1.94e+06,1.94e+05,11.96,0.4952,26.24,51.01,56.8,18.61,8937,1033
75,2,813,2227,54,130,130,1.859e+04,12.41,3.796,4.404e+05,4.404e+04,5.128,0.1797,12.37,29.16,25.36,12.13,1481,334.5
76,2,451,1824,44,1227,1610,3.898e+05,22.18,3.599,9.235e+06,9.235e+05,20.62,0.8998,47.56,24.53,52.65,21.02,1.618e+04,2043
77,2,931,1781,43,0,0,8.769e+04,11.15,2.187,2.078e+06,2.078e+05,10.38,0.4487,15.06,49.56,40.77,31.6,8089,955.7
